,priceToOperatingCashFlowsRatio,priceToSalesRatio,enterpriseValueMultiple,ebitperRevenue,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,receivablesTurnover,payablesTurnover,inventoryTurnover,quickRatio,cashRatio,currentRatio,debtRatio,debtEquityRatio,totalDebtToCapitalization,dividendPayoutRatio
NRG,0.09726448959827798,0.2066651459206964,0.13171779772780265,1.7211193530434656,2.0244236286024218,39.99979268518458,-25.35753156338464,84.61017251260925,0.1351761326277854,0.4038147249910143,0.04410062753372655,4.662629749241101,18.98144117786384,2.975188812781989,4.474254462937113,-3.4891656500293977,3.2510073783316624,0.0770234968926274
NUE,0.04168264081007372,0.1933273363131359,0.05826527975740863,5.713867789958911,9.602234892216634,7.693606694540215,9.64433814716467,27.94446907605339,0.1422514674132874,0.667281705027726,0.0849292365513874,1.5079864004577446,3.6062827900318677,0.9348599004580526,2.280952351153539,1.319192430832399,1.3463958986156226,0.1357414254651683
NVDA,0.035623061702478136,0.316982303384633,0.046852489866056855,6.9062191509327695,10.361908092557382,3.5568352272725154,28.021986766270018,12.216703994917326,0.17979962505457672,0.10685848380273723,0.052593286371740475,2.24394779125319,0.9775031762423912,1.6911103028859378,2.0955908415030153,1.6964717734274726,0.7534594688233067,0.12910179793272433
NVR,0.07488544844604884,0.4419698697289395,0.06394649746474391,12.263091660724438,19.3207694472914,0.0,22.585464958578402,0.0,0.05373217500008228,0.32350906393597056,0.007007828432950417,1.0852480183785786,5.753280700321253,0.8767285193107378,1.3620288043560729,0.34988739713112055,0.6723832622027142,0.9939056898085801
ORLY,0.0981423143199695,1.0163866217834234,0.09577567832106391,16.610891892822817,23.576846387222787,26.071895885388145,191.88422475017265,16.24028477926173,0.005027402974184356,0.03404367515092425,0.0038442408711494456,0.08508154152974438,0.0480413313608411,0.3025675868342414,3.0890928708965593,10.228780729442926,2.4521160392651957,0.10590916146183182
OXY,0.2812992089131467,0.7483063052049732,0.11018937462231237,9.250540096154532,17.765083986006836,25.585688798807183,18.976254316836147,31.714548348419147,0.04180233363434817,0.14867074412193879,0.00988939635935205,0.9272127998216612,1.9067758193341702,0.5550888202981187,3.824225248004786,1.5280710543736973,2.99611042956912,0.14833696789229242
OMC,0.1040846361958962,0.12386233566933608,0.057791010549391564,4.811955582463076,5.109445002656426,-12.30562262011017,15.062841957822837,11.292896112240575,0.03419409791811486,0.010227535001425876,0.011905628007329996,0.28457694931411387,0.650654352557334,0.25916554725363794,2.486870241186112,1.541789251079042,3.7058161164251637,0.2316396894001328
OKE,0.47243185028289353,0.5387891002053947,0.23857463776436197,4.601830169385576,7.446616308400127,17.218306595088812,17.144266935706376,20.5724106237378,0.14991194166776586,0.39985021805645,0.01893690246222232,0.3104949497309716,0.026465354187935,0.274644692431084,8.387941566065745,4.517555525644794,5.408432062495724,0.07760845055016789
ORCL,0.018823286876401488,0.19310264067522437,0.0338620919025784,7.433132851212503,8.224474194483939,2.9760528897769265,32.15606737649799,3.513818987078972,0.15874321957280077,0.5387532383164437,0.0,0.777413935168553,1.8292535284558027,0.5300685617051845,7.237913020084278,20.55377596922326,3.0940504421351522,0.0839687002099348
PCAR,0.02984024746987583,0.17412993549515426,0.052432092701835624,4.951604910096171,7.348888675135666,2.792019984678252,0.8841648940627405,7.8276987183716775,0.026140547866001503,0.11460859152717597,0.016654658032794464,4.143192285869157,8.97009146206962,0.8771072417746401,3.7657428129795,0.4887819713428118,2.1928929931602767,0.11193180805015196
PKG,0.04100164213034893,0.3350152962651953,0.0766432317161365,6.719258454261876,10.72703862885727,5.928517173796598,11.048387375557368,21.74457079229878,0.1041709096280135,0.6152577111969939,0.12225660616615648,1.9742538728118748,3.7706026543827265,0.9263528880391948,3.6276190002270687,2.8193147226712503,2.1369365319707962,0.2222964540296779
PH,0.05636317278033286,0.3120118295816326,0.024312487645987566,5.754789864427181,8.307287352261417,2.925842293312068,0.8779359437327485,8.347536265597515,0.07448055557067394,0.1556363996750941,0.006501039164931912,1.7123833268631588,9.92877285755382,1.1100603605619794,3.8997858990240966,0.5032175010664077,2.2224420420781272,0.17707469970430603
PAYX,0.03840618269091803,0.3605356083461739,0.04777787314513949,7.402714436776133,8.038465119791118,7.60952707287853,24.962514265734328,6.518997509892859,0.11801078443162108,0.3515812303141494,0.0,0.11063540693095174,0.24831396444651638,0.2494941182001912,1.3069426839052893,2.463391813858501,1.0136354802434688,0.07423201343700886
PYPL,0.02862297074378944,0.2829045883205285,0.0776215345123231,3.1468272216665785,3.902937244815845,2.138667035243192,8.451476721521095,4.10878833748079,0.016391189137405983,0.005418433548749384,0.0,0.4166688499918774,0.4857940717481833,0.27099489118501996,0.6457669638588837,1.035581218835661,0.4935364063973684,0.09711312249998426
PNR,0.06679632537931382,0.45323370713312744,0.0909763768581583,5.7354440608653094,9.216079523737477,8.567060885448475,0.6547318902413718,7.059243213776961,0.07804709322758353,0.1271465358278729,0.005966232175970691,0.6379603395351865,0.8820436659391765,0.5789637198824287,1.9952168706925955,0.1810772588135287,1.2267425649782362,0.032793993849557716
PBCT,0.025619491370150526,0.3928340974974977,0.05741332676714788,4.57554367468891,6.463829758739534,0.0,2.575632777662658,0.0,0.0,0.0,0.0,0.02283605459592069,0.1944691860049309,0.01777592113578253,4.372725336434689,0.8877046354530629,2.547613907191233,0.014069627747054982
PEP,0.07812383673265594,0.4385786579186215,0.13812665053996498,10.638976268572614,28.209313728469823,15.085138951260827,0.05625604969301308,11.656357206312283,0.014459801945161806,0.12072930186737221,0.16710423132105592,2.8579511353480926,12.614242874962848,0.9154861079220947,2.5615333487530534,0.007545534395568853,1.8757559024717954,0.23446936250250888
PKI,0.05792981677707673,0.18483041476369616,0.04227148373625269,5.1662024746684025,6.090139026764509,3.409667695868587,0.3698116716844572,2.8656468536877115,0.07461372853008202,0.1704438483987014,0.018161612516147452,0.46635481472886653,0.7243708061132385,0.39436836923864443,3.7308695868841455,0.5768314191713154,2.341953712473676,0.03813362821824293
PRGO,0.018306585082145638,0.0653787497507752,0.02094719409308371,3.914622650218027,1.9686530723785578,0.6687160362790888,0.09285488712946696,1.1677510928777424,0.06833107021889206,0.12898979582268827,0.012668626393546094,0.4777335495404906,1.2283747774019143,0.46535467570160044,3.4797873682407574,0.45101169182439466,2.016871491919652,0.05868904628288144
PFE,0.03287456527626636,0.27637594256949577,0.031076624202152067,9.78161376279138,14.782958339117329,3.9719716325722763,0.7070638374923481,4.542050263095023,0.1050976704270311,0.14956706036005896,0.0160420547370613,0.38123105703784704,0.12251593219660097,0.38623452162309735,3.0860715887717824,0.5189669580982328,2.2002113216761927,0.036758902806276667
PM,0.05164361040134566,0.23641931883240722,0.10597727696392031,8.901655706262815,14.444663329948382,17.49759049640426,-0.04144152152559548,33.315370634912476,0.03463018817698063,0.943833351020159,0.07116349985269192,2.061635025427758,9.992352700586826,1.0469310293831031,4.909554309320351,-0.008639591127765604,4.4731005122682355,0.21485184230996238
PSX,0.24418521598472506,0.10633311527630726,0.11259198268861251,1.9615376500905404,3.988630341106608,44.73816414450426,22.238563396601986,37.33066628511837,0.20097372988632808,0.5875479315835962,0.021547979542668017,0.8105212680437399,1.5744584081505024,0.6122546838810593,3.3398992284954665,1.43013803248909,2.8639169804229083,0.2349560717843469
PNW,0.08877445067605216,0.4413428533076122,0.07690029452974517,5.032849212005382,9.912222429512102,24.849316533426872,11.417894046496396,30.862767641075827,0.13573277112276194,0.41938232625466587,0.025466857169422506,1.1647133911909566,0.2744187827075821,1.111979296449498,1.8721472961857346,0.5733160503257546,1.3569051445004678,0.1902920449214777
PXD,0.32189976658550257,0.7280057909601578,0.16529015300063377,4.28089106219034,8.458103057294496,13.181780506862864,7.915752962314716,17.65923714855157,0.1553203103838379,0.26483100138218607,0.027144023553938794,0.9768075084032974,2.1145731161714947,0.5878142059724107,2.073825506355336,0.5958118686269988,1.4582143378104262,0.27687824598729593
PNC,0.019077377193598952,0.35718171759409806,0.06959278481243159,4.651295162943765,6.718371925527829,0.0,3.9965475083564432,0.0,0.0,0.0,0.0,0.06016304271933959,0.5004230337156269,0.044714297183826905,7.0345869218336325,1.561977738702886,3.120909075628767,0.15125570608194097
PPG,0.10255901467887715,0.4753027653407569,0.1358350543520685,5.202910182692114,8.893409578020213,11.11096558109332,11.58440616930273,16.748710725968976,0.06881902964890733,0.13615849103067146,0.11884308875276554,0.9438189066588697,1.4922397712587534,0.41410921167511405,2.982857103888469,3.261554266462394,2.297797996247291,0.10885730008913151
PPL,0.08437078250740658,0.44710914184328965,0.07520887080167293,8.978750243172595,16.802087125806,35.81597918720965,18.29431489862971,46.60907766203288,0.0980313907945418,0.3900944534199591,0.05029377276793419,1.8419080421999177,10.680497939791366,1.0564794385161893,3.219180106855959,1.0851889742644343,1.7761089652096607,0.06809614439602077
PFG,0.006722330069701199,0.09960660131458887,0.04527115162814229,1.5583637622475064,2.3585204323354962,0.0,4.885068871600406,0.0,0.009450240746253159,0.0,0.0,1.5307176170351937,8.840008882179886,1.3340754477277235,0.6339985562421299,0.37453874809757365,1.6048339770932547,0.1641369476226457
PG,0.0857598239139026,0.7446090184009366,0.024692776997022818,6.2002056067349285,8.391671417292088,5.932874770465387,0.005344977343222472,3.629203240615634,0.022249151055220108,0.16208884381531902,0.10893064493865107,1.7717195363612463,3.6801775271368458,0.6933256772837704,1.6090342798436792,0.0021437140121265325,1.0531525990402735,0.2141329678498798
PGR,0.015520192718045608,0.124789001373624,0.05177328484074667,1.297793263525381,1.775705486787197,0.0,8.694559250852857,0.0,0.003516499930617013,0.09132361462294689,0.0,0.482753345093768,0.02710882274099165,0.2739091589841903,4.410019369154815,0.5258270799438168,2.0544499202036306,0.09722602903689788
PLD,0.07640057571732188,0.22209905591234635,0.056912264542841706,4.655118834532014,8.705191014113412,0.0,5.148269478167865,0.0,0.0,0.1836141360468239,0.0,0.4938595867483134,1.5053039746533021,1.0122905898102434,1.2004702333312731,0.28095426212785846,1.0999548625738669,0.09848208805014581
PRU,0.004310486908918773,0.06065328518723456,0.06307257467706939,0.9703158595013983,1.4042677701298418,0.0,3.0144975805604854,0.0,0.0,0.0,0.0,0.3981683815461005,2.362312082573267,0.35059893118367075,1.757481291935904,0.8167761177898796,1.998085805886168,0.4726083103210287
PEG,0.10535557368244372,0.4629067252280151,0.0929814131030468,5.173782349109607,10.618167730780673,27.701916645682513,11.674738288851124,35.481685247223226,0.08766231090563982,0.3020191617218951,0.022072550730254985,1.771953154230925,2.814728252361964,1.4092999639493633,2.16578015463221,0.6182212137226637,1.4080628311896612,0.09828249897121331
PSA,0.06381631121716436,0.2159101669465007,0.061018153467758636,4.255971502426652,9.195173319418368,0.0,13.051558839247178,0.0,0.0,0.0,0.0,1.290766891816539,3.934309639295386,0.7234089924476463,0.5372384972164894,0.08751219626705263,0.4514320511736008,0.36711748048842896
PHM,0.030950348978929006,0.2517861267876164,0.051122913834774214,11.535855484263935,17.02869508954886,0.0,10.86746170080417,0.0,0.0,0.38829875005854214,0.0017562705797975824,0.9080212366741535,4.936337323413282,2.078558767419884,2.3943716110475664,0.7419094944311323,1.0031405579540253,0.025513719866235796
PVH,0.059474509254161305,0.30014030828932753,0.05895940726622276,8.112430741325216,13.12085517607903,20.415447425523823,6.563516472762914,3.3154102999493915,0.0019093844296770646,0.13223005692219011,0.007265261416776373,0.7286440208000096,1.4257460756288898,0.5685610697654427,1.7220141716090813,0.5145091528161106,0.884950117896921,0.05617629734763413
QRVO,0.017569520330505167,0.12832189689316953,0.030727881920713827,0.8989483432505863,1.2629010652688264,0.4648085059516587,1.927973373271454,0.3896465941847199,0.16125224348910058,0.08181029940757795,0.03342380061990683,0.8599201747907718,2.7115995635580368,0.8234157416368086,2.2216624830372873,1.6845135607388388,0.7489436211772525,0.13646040958170066
PWR,0.054786349117066376,0.0806308891707969,0.04946637617068949,1.709407511137982,2.0655105224390997,1.2761781977897544,0.28168697603407855,4.738808945000755,0.06581220723680156,0.15772806056514324,0.08871235438093193,1.251023437542606,0.4234291632778803,0.8397253323019161,1.5072614639403223,0.1295398851512167,0.9596987731197962,0.030796970001810704
QCOM,0.020157829185108205,0.1685269836367615,0.006070160591256584,6.835548004497875,5.297354534725502,3.6709826992645733,56.4801380005916,7.841929359609843,0.18635692604635368,0.08088219148289118,0.0835270388577024,0.5558127011744314,2.2011866436903826,0.39936089227266097,6.77144794640747,25.87518061566517,3.282702971941105,0.1262749502545197
DGX,0.0194710584303352,0.08840762987600331,0.020993459382926762,6.375070207188407,6.949287158271642,6.910065708217251,0.5671785529856187,5.029210228221934,0.12380719772304437,0.0899169550817857,0.17512053881241388,0.34927707048932694,0.3115262672571452,0.23070549600460696,4.170558166949797,0.5884200782690581,2.368768061007449,0.12027347158322756
RL,0.07953374816161876,0.5645069561362555,0.08330101004371526,8.333678262534551,11.586825176035049,7.994192361632574,6.717228802335817,7.397255205141025,0.0022850618229015487,0.3952079117577299,0.00999687668177371,2.1843999660335283,2.90757258265864,0.9958131017236848,0.8368397314899599,0.221895305412051,0.4689384795890391,0.048532112788998424
RJF,0.01962356997745243,0.21006885887084292,0.07614182384876089,2.2493302702645854,2.5571031783057645,0.0,4.838304589324407,0.0,0.0017666219007676249,0.014794958633263829,0.0,1.2733379980328028,5.945714609259011,2.144817020723043,3.575565387042012,0.5822856632203397,2.2095830355786763,0.11804486153889579
RTN,0.05693022110847293,0.33047394677169306,0.08531617095915227,4.81602559718509,8.456755502263142,4.83585160744926,0.8775898909366379,10.223471762108147,0.23276579777635822,0.2540165877449922,0.029976901588510303,0.5766694701671069,4.143508646992499,0.6537275388278763,1.682771116171377,0.2097794816557664,1.356805693212087,0.15815877427729005
O,0.07371635508149148,0.23607755383248125,0.07774834225748915,3.2149743641803568,4.053270923903994,0.0,3.1307044123993766,0.0,0.05732071109473272,0.3066727261831823,0.0,0.7088641429663345,0.14443895347473007,0.47510071663852604,1.7709742721710746,0.45400129709621356,1.5099372255730514,0.10070032056064993
REG,0.0607261585896079,0.14945501289995755,0.06662325801008351,2.3845066815820073,3.289538703726491,0.0,2.7063200364963502,0.0,0.03728144302358446,0.20635159501155617,0.0,1.4578550672816923,0.9230395735077097,1.107453235293052,1.4117064226393046,0.3280718681231598,1.236923579049289,0.1115932053468684
REGN,0.03797643088766319,0.353983092305114,0.030853842343799436,17.023127904334157,25.900793631778953,3.6124107487438217,1.1218960605123045,15.166435973142214,0.050643191006917276,0.4855525558533137,0.016125961887622126,1.583743593214822,3.4859288333862257,1.1015201513296884,0.7119890143690439,0.06377704224540033,0.41485026271099146,0.27745177416626393
RF,0.016858503666096737,0.284005292918046,0.05781336053259435,4.704414319853507,6.661188493343574,0.0,4.0397145381496715,0.0,0.0,0.0,0.0,0.051319560809113596,0.30569733802536453,0.02622162789240453,5.2025175644574775,1.2007461624073301,3.2067566179965876,0.018770015039344033
RSG,0.046654482556420435,0.47749469132073186,0.07066101981530555,6.5876434926683345,8.123065890089528,1.837015327609656,0.4526370573127454,4.196369765286837,0.11623205607688328,0.22369351535907842,0.0,0.4007030843110141,0.2520402267906912,0.26212924325385545,3.7194545530504306,0.4439558527274348,2.0948569041847027,0.09008008688114891
RMD,0.07971827408946511,0.40007023362232863,0.003950073633562509,9.421791478897907,11.037295157297374,4.639567541487414,0.7846438947044136,7.593964162272436,0.08196259278567353,0.3376578350420221,0.01901624744484357,0.5494936840166775,0.9068071310227774,0.5077492753947547,3.647175514003016,0.48349147106432655,2.1069867409529572,0.043747090317105206
RHI,0.05429308862342403,0.24545804863455553,0.06898254788034759,3.9592642353771805,5.889593073634634,6.779924781965969,1.4136256721120526,34.25654097443312,0.09712359554086733,0.6038288400463159,0.0,1.2134657329865208,3.2800255564996754,0.8196667467311864,0.0028930162455668373,0.0002532549074315087,0.0025237398033961405,0.06235283532511895
ROK,0.07295514996539038,0.590193519894908,0.016503536084541665,5.7935926462987055,8.175278569678136,5.222719736045201,5.95695283224893,18.751821087610303,0.07225754159742456,0.14772054509982185,0.008664831844538073,1.0723064180295196,5.110456263578645,0.702962248865122,3.5603386595442545,2.35679016855762,3.4658760258405326,0.13118516617202067
ROL,0.1845863051825111,1.3291904748999372,0.2018709561775882,6.621796732312298,10.003863323315866,22.751009034190847,1.1260557985440929,21.516754128652078,0.16273638346782018,1.0022361449224884,0.08866884186719627,0.8265351350273075,3.753516522189664,0.4358183592185841,0.0,0.0,0.0,0.011484528334150675
ROP,0.08620118425522391,1.088096944535618,0.14618210540565577,10.32290163557802,14.3101426434774,39.45446628457533,0.4221844112550072,4.889486494921289,0.08017039754590854,0.4918107825525054,0.019650356052462417,0.791577923611392,2.445546282694181,0.5069351626057171,3.1254218839607066,0.2695476398096024,1.5926200393751115,0.18194580981288028
ROST,0.10178129002959313,0.8025880460156833,0.09496394082573369,11.878972306435218,17.98503368409165,26.1292247549138,24.604220220302512,27.9342188319729,0.02407920047230552,0.17730618104770832,0.011045237813090199,0.8255358203052116,4.200406822022795,0.5632412001068187,0.3708065706774478,0.1000434463809104,0.23366222351420618,0.027911229993524814
RCL,0.03610945761590049,0.7564828962117262,0.057297541635729164,19.70326752401201,32.382468410969416,6.554600749099537,8.356826984446771,3.100576357570885,0.0043786661065557675,0.26548369335537103,0.08959630553984237,0.09461418486149098,0.24178436815890994,0.05818607439120027,2.8070201682995126,1.0274303144198258,1.332688898034084,0.08307891619060709
CRM,0.05418849967328094,0.3861258769658334,0.13052455560631582,1.7517819379415391,2.450041100203557,6.853414218403139,4.494390388183618,0.5156401036815755,0.06196835138012511,0.06985755688617831,0.0,0.277547673153942,0.3939485252953738,0.20202211448121288,1.4456214895929889,1.6207364263994606,0.7255948006829203,0.09488393920478284
SBAC,0.08039391770755255,0.1656846286143669,0.09410776595785426,1.5514598199448166,0.3764565510700007,23.978036553304104,-0.9809540492184715,441.8147746770263,0.08769763338253747,2.3813077265099016,0.0,0.3434524099365543,0.5926420839457852,0.21789556797988685,5.7287420868046235,-1.66278822500445,5.100200440853957,0.2293361195391986
SLB,0.4071041471902723,0.465505466704156,0.18183427074193376,2.812484180800643,5.305053091198743,32.27118513243141,5.789863862287126,9.640501912729682,0.04947321529795361,0.11614587208906954,0.005331644397139371,0.6226464511713504,0.4951373311957394,0.4830101227370196,3.7007058604789194,1.4023376907928142,2.825272741825195,0.06023994160445365
STX,0.011732441972437582,0.05538455826923384,0.006917159125934461,3.143405392792509,5.677096762773945,4.5932942729603985,58.82531216939065,4.89041473898906,0.19731327225980103,0.04040756583087164,0.054664512560523036,0.4846925237103448,1.6523239177917641,0.41617832856772513,6.705610533606239,15.682797334053214,2.8468995648019266,0.13095560605403955
SEE,0.07837006427751751,0.34422277883621233,0.11814097624158026,6.328720113204807,4.160060941695269,6.376158433696526,-22.1567768548922,20.899946968135108,0.10170596541461534,0.2341218010511139,0.1222036518387411,0.6017048391173436,1.3204536916504694,0.31719003447455535,6.551428485839328,-30.0030479328203,4.911600031668681,0.04779617628762256
SRE,0.10019715761840381,0.43219867977174525,0.11403469954607869,3.813603546997981,6.432348379048303,21.806543080354196,7.156614571065739,22.254784829619304,0.07907417412600228,0.3321729703500066,0.08325257482523052,1.4900061600493226,1.6482246249602537,0.9613368249162324,2.3978959779397906,0.7682113502862528,1.5541980229966836,0.21865211824307873
SHW,0.11627653673290107,0.6260194217944933,0.2077589927353937,4.346295032867251,6.447112521215921,22.127307806435432,11.888416828441889,13.765571261901544,0.10941727836613331,0.3130290070049034,0.1338400258374524,0.5483330682491959,0.26176710344592646,0.3071639126951872,4.65047612972139,7.539747702007631,3.1578867397994435,0.3695423555794205
SPG,0.051638351465382766,0.15474075879863927,0.058897638180918845,3.912782537114634,6.383421974791899,0.0,51.496609023511525,0.0,0.042886477346180125,0.18804178178959022,0.0,0.3956199504602264,0.4852473328547264,0.2928329387876792,3.1581473578631862,3.9939233072324196,2.950007921999479,0.3756929938809923
SWKS,0.015407264028764819,0.17377208437607802,0.0014588461908012272,5.823728257448652,7.410763200493036,2.542292496207107,13.091255265721905,4.069123714120668,0.1242977876166256,0.10558702959377327,0.03267662652713943,1.3700430278203493,3.781354868544436,1.2719516691519988,0.0,0.0,0.0,0.16527622111449744
SLG,0.0569277683272677,0.09257047941589837,0.06324141219989213,2.4973677489212287,2.981839191596903,0.0,2.915033663989642,0.0,0.01645768710897625,0.23298405060714297,0.0,3.5539246315545543,4.415663647424272,2.167607287109343,1.8225358616872083,0.535016461361516,1.6381974349449313,0.15768039365169945
SNA,0.0475936004500278,0.41085894758923724,0.056394681971761645,9.010162946081385,13.140333169009653,4.699596165931192,0.7592398346667916,10.1255313546598,0.025771110811217676,0.3094215592520987,0.004523129547446147,1.4308335327958164,1.439488588823231,1.0617374044143122,2.0318617431364423,0.1542322386257888,1.093577565942655,0.1782878818445547
SO,0.07590290774285077,0.3281154657002438,0.08800944323202148,4.152109111920357,6.831930800279243,18.700378513675833,9.012897958993069,23.934391231854725,0.09014542872015767,0.3154123019932197,0.018833399936110187,1.7649362449687815,7.668759920132349,1.3300144526160658,2.541224327851029,0.9264130448623197,1.6766850278416225,0.1157801098645623
LUV,0.02388713442239899,0.24381879294620384,0.044155446171354376,5.823141605501392,8.827575934976588,1.8017349007880137,0.8658240958688753,9.899515029779002,0.4565602832673431,0.2506146335387628,0.03734422172827969,0.5000319097407118,2.279470185442778,0.28993773688600366,1.2411039693481734,0.14465076129463006,1.043117228257938,0.11211824946131572
SPGI,0.05727510613993254,0.7728728133433777,0.08156447939708812,5.29048006016128,6.793466400518331,30.67486099678281,112.15513790777425,594.9710222795237,0.004326329207485361,0.3669130356891377,0.0,1.2679505793575612,6.205440330804835,0.7460039153120956,18.050311836540637,7.533667981740503,6.062047542767552,0.07411781871053605
SWK,0.06415203771031364,0.26506764480646217,0.07786320101727506,3.6073998075416127,3.4046536550555344,2.964772419460087,0.2671527585974308,4.6182669050643295,0.11044250444672432,0.10270776232517216,0.004769076354860886,0.440063265248024,0.7011955859866547,0.5206114709493965,2.08586471305369,0.22615663233633732,1.4256537351509935,0.10959341260449948
SBUX,0.12890456759498892,1.4030443681957254,0.013992364570404052,15.798958724383382,23.048514267105237,38.74794592494896,-29.589623442783637,13.325510750234422,0.005001047714501769,0.275019398705403,0.022624095818006132,0.6477658183309293,2.601777510308286,0.3048950298098895,4.1914127930660925,-1.8969084362467223,6.123218049512727,0.02062537438397185
STT,0.006346649246289292,0.22661891368441597,0.14152309629766102,2.9277509103674464,4.367189438401662,0.0,3.50372391821708,0.0,0.0036382996316393908,0.0,0.0,0.7192216939405037,3.0454102225919133,0.2438079320168273,2.908934552169772,0.7973967413791738,2.16755020344723,0.2532776257757019
SYK,0.04634117267905001,0.2534117007911362,0.05257980530924625,7.665002977442951,18.575454948281216,5.514387012733592,1.21756473210024,5.652488418899011,0.0955591056050269,0.33450784622031404,0.011320247506307932,0.5673464193471399,2.5777551057891888,0.4991224673176593,4.268397716937596,0.6626032633777377,2.5310992586666923,0.09514927362762972
STI,0.0244575147421658,0.28546859454309803,0.05462120761440724,4.606846535712167,6.691039189143251,0.0,4.111659587805053,0.0,0.0,0.0,0.0,0.04942817634304441,0.3610471389040492,0.05181617936748842,5.1559000235573205,1.2687031756875382,2.7199590542042977,0.0502167502631824
SIVB,0.030035335262756774,0.449687335828977,0.050462512688492396,6.4859947281122015,8.288464650981204,0.0,6.84557147470955,0.0,0.0,0.0,0.0,0.07165801998860924,0.5898177755448639,0.045681331013382016,1.086188702973649,0.33526321190520997,0.8504059860242581,0.15795355525404695
SYF,0.005004179469934709,0.2471505101289446,0.05418325679617508,5.8782850473556625,7.827690758248065,0.0,6.838376969744013,0.0,0.0,0.0,0.0,0.13530861899649496,1.152272468309836,0.0830989024147124,10.47496144026519,2.1120936370814536,3.9128615471707104,0.11710784739590543
SNPS,0.049666165642839086,0.18802958276924123,0.05658487804618786,2.383619882061839,4.062713663133337,-15.842755932721662,7.857281649103006,1.4349260803808548,0.12810878035791323,0.039562612084408255,0.180253089003736,0.20482178172548254,0.5713803882877417,0.1562531422857853,1.070208157024267,1.0754419277977727,0.5103879082419185,0.059693040919951895
SYY,0.0710594873811604,0.10989015796509782,0.02580913219487314,2.537844784208076,4.059333933759229,5.351712266522688,0.04366043763877697,11.423945176125073,0.023067732021948072,0.3751038002025031,0.14882588135999505,2.684362150439742,2.1919772491778766,1.2348417269646856,2.79596625912416,0.011055463614475156,2.0805000757816665,0.16438262653887362
TMUS,0.15116955488468195,0.14376569189007243,0.038932361168134345,4.296121214515028,3.927546979800325,1.0639933542252058,3.378797658294041,2.7971795259562677,0.1342157088143559,0.03962737420084598,0.02891403448596073,0.2641785563759797,0.3187416343561586,0.23264360025993974,4.757218815676101,0.8947274773900508,2.9702106320374586,0.1382990098948068
TROW,0.038026107965011095,0.4690845899285041,0.043611238763582964,5.700867845280939,7.426037593747653,0.0,10.791757448307226,0.0,0.00922137595061645,0.28441890505892153,0.0,2.458223417847675,15.10788848297138,1.3822733149393618,0.0,0.0,0.0,0.0606464384547749
TTWO,0.14020626445305123,0.4682192437318732,0.2770509907828217,2.732475471747297,7.368802095063564,2.6186364935594444,4.732630966583092,43.463065110948044,0.1460839631339982,0.28819567836458704,0.10886965310665206,0.49786157635010786,1.9400709825119327,0.4177206651507468,0.0,0.0,0.0,0.22467410200873497
TPR,0.070508842525015,0.5294712592196813,0.014998789999669113,11.780956272796532,18.12159448116485,15.899206481780798,9.381575848266118,6.25340962004465,0.0029202873559376575,0.2877900015665851,0.010378837714113825,1.8337482214478071,6.307126163783917,0.9259898124542445,1.680893598596213,0.4829610607298553,0.8476683672383432,0.013652931838519114
TGT,0.03890261734977377,0.17626785931147018,0.049036174116357335,4.796374614445335,6.616218822865644,8.121589849467355,13.321735229651505,5.788903798685715,0.0,0.12033818741478315,0.010414095655560606,0.11388463981814384,0.6191187776145808,0.27729820595577737,2.3200660141997513,1.2443499140330379,1.4620658634947497,0.0563928917263276
TEL,0.02036657909762607,0.1021625635170997,0.0038151798471257655,2.886640390829257,4.01991697100123,3.0134932605903213,11.03053618478258,1.8269058877044053,0.1185555067292388,0.06094128306635508,0.038758325624109385,0.30922159824840584,0.43502365974739804,0.3340070575563993,2.819802382316557,2.9903503863376173,1.1713901826227673,0.15026960243109055
FTI,-2.2251824100860174,0.21584582916927236,0.0,-2.365273949463019,-12.464457042509032,-68.45275491283171,-18.17292295184876,-17.058582823770905,0.07641156094560726,0.14576493954403538,0.0073410160190889966,0.6904743042899196,2.8245854387949114,0.5339623054957275,2.7483063724505277,1.278499805054859,2.6477990780870986,-0.005911689583137248
TFX,0.05603638764956185,0.285254900943882,0.0727212286266253,5.910172912421761,5.831815410037972,2.0699953685825063,0.3179576438069627,2.6578874567953528,0.10941978288224688,0.3223372079519711,0.013411836235207142,0.5616641551406965,2.10130097892095,0.5230310497027522,4.053857980819771,0.6700136984470424,2.546472779251539,0.13055663587511812
TXN,0.01999817826567118,0.2536881861367662,0.028565076765064455,8.83032851644383,10.36408567230967,5.786820240109353,39.216874779593766,8.75654891003146,0.26211459225594563,0.2112384366158485,0.04024841640740619,0.7412931698483816,1.6370819161250552,0.6967527720727184,4.142153822409369,4.492301900029986,1.5476150195741987,0.15542000146497081
TXT,0.0444171459746501,0.163864096746852,0.05100656689329367,4.30631961782924,6.8796821871357485,2.5973693539381557,0.8146082820444974,5.258646492226593,0.09006977661942392,0.1956544404967816,0.0026264782387438756,0.7656532385586393,3.0687518429666962,0.859783917872646,2.5583906998296064,0.3076202942268059,1.7227814462007416,0.060795655651596295
